Id,SalePrice
1584,253075.15206930146
1585,139247.8864434559
1586,72709.63917141991
1587,98290.92013698851
1588,142471.17229544278
1589,109866.5221612736
1590,143608.0362381373
1591,104484.93038808234
1592,136091.16817761824
1593,123544.40171219969
1594,123505.05516396467
1595,122425.87818978696
1596,267731.20369838265
1597,161640.70395707543
1598,181867.12107512457
1599,179439.4161878267
1600,195380.35614815223
1601,58561.01470215058
1602,113157.4589285304
1603,70326.03564445836
1604,274012.87704088114
1605,244944.13888877828
1606,169720.9111548785
1607,156785.46080932824
1608,221595.06245987664
1609,208800.7926035605
1610,158888.3802374619
1611,149688.9972184513
1612,181497.47353331972
1613,181009.90846216452
1614,117134.07822186923
1615,75593.9956704685
1616,75593.9956704685
1617,83070.07779830227
1618,130093.09733418663
1619,129644.6542448465
1620,201838.09817495613
1621,149619.5864579941
1622,134529.93243096536
1623,315061.6984084565
1624,212516.19988200467
1625,119052.25322671312
1626,166349.6570345582
1627,188911.87866973132
1628,267218.7217135159
1629,186012.01967944362
1630,327710.7490561715
1631,195834.49716366944
1632,246730.44968535058
1633,177740.73508855273
1634,186142.0531427175
1635,179898.23600406683
1636,167147.506833968
1637,196771.00903996208
1638,205048.85890319923
1639,177246.55781903747
1640,255900.19173013823
1641,173703.3389397638
1642,210702.00081430294
1643,236483.4532764617
1644,222167.06737643993
1645,193190.3367254313
1646,158852.33129403138
1647,169287.17071018278
1648,146331.6594850987
1649,136960.46727686978
1650,118858.54838724317
1651,129380.24529934811
1652,96322.6300217988
1653,96322.6300217988
1654,148672.67652161117
1655,154274.66691589222
1656,145299.18564138602
1657,148164.58519310944
1658,147760.36770014043
1659,127325.7962382328
1660,146078.14392747937
1661,481884.3436888163
1662,419822.2716498126
1663,390848.411380755
1664,489285.7137919687
1665,365236.6218068303
1666,323448.10215954756
1667,352484.750350441
1668,359966.005532218
1669,303587.8466475025
1670,363993.1508920053
1671,239522.3410449423
1672,462905.29788618465
1673,321422.1625619273
1674,252918.5711185039
1675,184610.47066958365
1676,185296.81006814857
1677,209832.07281503666
1678,429270.88157501863
1679,365730.7964245898
1680,346979.84314203006
1681,281898.4443713777
1682,289831.57953590865
1683,188358.56042482294
1684,181404.29552363383
1685,176173.71557273006
1686,183215.83512340678
1687,172273.26114514007
1688,194574.96862780544
1689,194653.3025863195
1690,184302.07205063387
1691,180534.6372570441
1692,260310.1148252759
1693,169935.60173159553
1694,184508.55554968418
1695,173533.60298521552
1696,274341.5054534345
1697,166507.77027728822
1698,370191.4904811444
1699,346138.8115023169
1700,241806.13693664857
1701,258608.4831367331
1702,275427.9919970429
1703,283105.3048231465
1704,271135.4102880447
1705,218642.13182530843
1706,467992.945384086
1707,220750.7299947733
1708,211035.09503712173
1709,292380.8771807262
1710,207744.59928563196
1711,249826.0945159724
1712,284539.05935968907
1713,245203.00365673733
1714,206897.93902317763
1715,197142.06369852406
1716,186430.11086231522
1717,177005.56787666437
1718,138850.82915600104
1719,207573.25796435698
1720,241432.73460199367
1721,176522.1896178925
1722,132929.71117479537
1723,159101.32531899345
1724,220727.7156846189
1725,242741.55084643266
1726,194275.35518421573
1727,165798.20731753478
1728,190055.84793140867
1729,173048.87532065937
1730,152525.7451231253
1731,130251.84453658764
1732,127070.65990317185
1733,120544.56421431668
1734,128849.11603288152
1735,133161.00601003048
1736,123292.31234117615
1737,317597.9779584563
1738,231499.21911304005
1739,286668.07687256683
1740,259975.371743468
1741,181373.03605969262
1742,161820.90378407866
1743,166413.06026328498
1744,302789.59399391856
1745,217716.90172869805
1746,226903.60326200371
1747,208058.0787077612
1748,232407.41600005527
1749,163418.93046656993
1750,139455.53925419392
1751,218930.60783344248
1752,120145.82018300076
1753,155925.83364660377
1754,206393.25932745947
1755,168531.35312450546
1756,123394.29106677992
1757,120700.17595399596
1758,136183.47377742844
1759,167125.72041132287
1760,165067.54761001017
1761,164057.02586236384
1762,185913.4134910992
1763,174785.32045597536
1764,120543.39446896243
1765,188769.9512625361
1766,165146.29320602215
1767,239513.7948823455
1768,140624.82663985065
1769,184443.47818555092
1770,145905.47813514527
1771,133971.0946470889
1772,138587.37323978348
1773,141183.5974453947
1774,130202.77602631146
1775,130087.61198624731
1776,118692.39967837084
1777,99574.2001857788
1778,135443.155944087
1779,105260.82497497786
1780,175184.57241693616
1781,126543.44009418682
1782,97820.76930148089
1783,145333.51289944656
1784,90172.21693477021
1785,103986.20579385046
1786,169228.3238104156
1787,165406.55711870297
1788,46009.24097974773
1789,93766.75843096674
1790,65079.19391714764
1791,171593.2254164059
1792,146342.0404529619
1793,147295.92637139757
1794,148038.8332573357
1795,135536.3281613403
1796,126899.25933388804
1797,129274.95615733184
1798,130863.18318183834
1799,105432.50409079503
1800,128022.07282239951
1801,128244.0479363773
1802,151603.97853373186
1803,164735.03913155093
1804,130196.16880506951
1805,139926.93657328316
1806,143761.1061229032
1807,120251.34220802637
1808,121113.2640089463
1809,112440.25865071053
1810,152036.0174880895
1811,93778.98925273423
1812,107313.33160960369
1813,130465.97954523646
1814,95227.48886654862
1815,58535.46229797998
1816,90455.0268199277
1817,120388.55421651393
1818,133571.84057390844
1819,129821.20350830379
1820,73199.5888181684
1821,115712.63502160962
1822,146864.4320982645
1823,34676.01016935417
1824,142663.57591778194
1825,135781.32515671724
1826,91841.28166096302
1827,108184.97441242677
1828,137731.3607395169
1829,100588.29295607177
1830,143344.80150742875
1831,163169.927954128
1832,127485.91289610718
1833,137031.52829497232
1834,127170.6738521103
1835,140821.0288035794
1836,124783.54135488562
1837,94395.07693563851
1838,117668.15167216101
1839,83260.3348862271
1840,153593.31376350299
1841,141479.8304492897
1842,103590.19894292727
1843,138986.112761285
1844,139631.87695535435
1845,140245.6091539605
1846,154014.0745879117
1847,154828.14326942473
1848,52953.684825420154
1849,106207.02294695207
1850,129204.3083270476
1851,147414.35662865135
1852,137411.7254650495
1853,128401.61619527005
1854,172321.8056930514
1855,155688.6261967754
1856,226636.36510391082
1857,158704.0468643834
1858,131389.9529816084
1859,118546.43691476515
1860,149622.8576037393
1861,118733.52550307273
1862,326958.9753009222
1863,326958.9753009222
1864,326958.9753009222
1865,349411.2129995271
1866,357883.52771296806
1867,251546.37920870396
1868,326214.21184325
1869,190981.3882711957
1870,224568.50198127874
1871,276311.3968652764
1872,175074.97403409236
1873,226836.30711129768
1874,138803.48210572507
1875,191351.42778915944
1876,194569.52893639056
1877,188941.6782608945
1878,219286.14257354644
1879,125906.82117983061
1880,131538.96014935448
1881,214682.57872375575
1882,254083.47088966545
1883,210133.9070746533
1884,218766.87001408188
1885,236758.00506097323
1886,271875.156897646
1887,201485.68530325042
1888,250255.69192483657
1889,169510.66244864586
1890,121868.3427130559
1891,138569.9007206853
1892,111913.14224276914
1893,126520.9804260173
1894,117832.82333438323
1895,148941.31111178122
1896,129952.80239119839
1897,131010.35207846003
1898,128706.95458165534
1899,143464.95400243884
1900,128284.67094370554
1901,148750.087453491
1902,137069.15609677753
1903,211988.87341471782
1904,138230.5809411436
1905,172199.3727339147
1906,153183.93137088284
1907,196720.82575403267
1908,119381.235055417
1909,129200.39845291743
1910,126178.60821017425
1911,189347.03873945
1912,348815.1781656992
1913,142273.07584861165
1914,60192.95317274948
1915,310798.40670202865
1916,50670.6434301535
1917,278898.7130608883
1918,135351.63114500625
1919,162382.97130484544
1920,185241.71663053826
1921,425982.84159335034
1922,319554.6568853024
1923,215449.20650136657
1924,207124.3125338591
1925,224896.58744143625
1926,378659.72354917496
1927,125573.87870066905
1928,164772.6428215497
1929,121968.23236339627
1930,140242.8440389011
1931,146156.72476686697
1932,150588.6940283816
1933,169134.68530642
1934,183768.4529836537
1935,175352.88859946324
1936,182554.8294552542
1937,183919.43975078457
1938,191137.2758816659
1939,288586.0688804745
1940,180750.58515352584
1941,184414.10911940582
1942,170308.7238745933
1943,207447.57969344803
1944,333614.47945418576
1945,331094.89517468406
1946,169394.0252643821
1947,308346.3099173368
1948,164702.73097690256
1949,226397.05740340977
1950,178172.1949445187
1951,271063.8199563409
1952,233275.1663207455
1953,164502.84376579046
1954,202366.3313633132
1955,143207.82867896094
1956,298618.63458361087
1957,171428.97323976876
1958,304125.8975286585
1959,146156.8238069232
1960,116412.61347302914
1961,130621.14731281855
1962,96322.6300217988
1963,96322.6300217988
1964,107415.36804669023
1965,137390.72710660458
1966,148862.59658306328
1967,259331.41945949369
1968,429100.8997361366
1969,375747.1271199206
1970,434637.03142590635
1971,456402.88668781647
1972,353493.3307781917
1973,264566.4651321028
1974,304306.2300928602
1975,474256.47686641215
1976,252984.96604763833
1977,361308.8458687509
1978,392924.67740156414
1979,331477.4133728322
1980,193613.20296432433
1981,357308.8663141528
1982,210196.0458774615
1983,210196.0458774615
1984,166591.14950980962
1985,197375.7585941721
1986,199098.1069889655
1987,194370.47060242033
1988,179487.7130691471
1989,203175.22396023493
1990,227912.0543750217
1991,209832.07281503666
1992,211693.14242709253
1993,178665.38153429262
1994,256169.67188886425
1995,192290.8821001275
1996,263398.6609621219
1997,343094.509605517
1998,342633.61806788045
1999,278313.03312867536
2000,310559.07807784237
2001,255625.42103989684
2002,248171.7292831475
2003,274111.75649452786
2004,255787.49745133414
2005,227103.49807463112
2006,213731.24836782354
2007,263783.74750142515
2008,199475.92667729224
2009,178821.29776022627
2010,193754.4368049876
2011,144515.49741707728
2012,188203.97294361345
2013,180222.90635542577
2014,182666.07512662368
2015,198449.8622724049
2016,184172.0658238596
2017,197370.5629794061
2018,127279.69509204295
2019,130562.86201176544
2020,116027.37503510277
2021,123135.10096241799
2022,174386.08600899155
2023,162676.96561851868
2024,241163.0209269631
2025,397063.1308349684
2026,177935.57355979868
2027,143810.38984955192
2028,162946.0058168974
2029,164118.9870509312
2030,280134.5009595772
2031,245853.29940042723
2032,248584.08893275616
2033,272867.6234866695
2034,166100.64167704165
2035,202874.84053172285
2036,178503.39679392157
2037,178381.6446256894
2038,289085.70094678114
2039,204799.70617276375
2040,292640.25214081
2041,261033.80963901745
2042,210661.61874727768
2043,162907.18289965135
2044,177740.0258941397
2045,184088.70357496632
2046,139340.02472747117
2047,145677.69132538646
2048,136416.14389933264
2049,141553.2510083831
2050,170842.0145251153
2051,103056.68908512965
2052,143415.65047182463
2053,142501.88265083154
2054,86397.1756614463
2055,146854.2688517103
2056,129305.20013879846
2057,121655.5003997046
2058,220619.20492065646
2059,147475.1651534606
2060,154788.71210318003
2061,165348.26004697138
2062,131804.79758042374
2063,109552.97220572535
2064,136624.22549212133
2065,120424.41661235604
2066,187240.97196420867
2067,142039.19255639764
2068,126756.20160203641
2069,79451.53812510047
2070,104326.47997625548
2071,94922.40409399617
2072,143142.06610522405
2073,138506.53744126554
2074,178558.3613329165
2075,135529.05991152112
2076,120543.85566270916
2077,139029.84850465905
2078,131838.41460938976
2079,132845.29313736304
2080,120501.58092281775
2081,129062.61677037943
2082,124166.59481021987
2083,142688.3395633576
2084,110794.05106114541
2085,136810.79771002938
2086,145785.45671990662
2087,140954.24161511858
2088,124065.73522013299
2089,87843.60485778359
2090,139194.58581086068
2091,118367.69490756103
2092,145138.05701539287
2093,134412.89516485773
2094,133246.04418896398
2095,148786.82573663603
2096,82407.04603931648
2097,85000.6685588401
2098,140494.57920702492
2099,64397.881654573444
2100,99702.98826376555
2101,130617.84050880109
2102,124908.99091124217
2103,88253.53607408513
2104,137526.17130343785
2105,122102.48586725464
2106,82238.07815521516
2107,223520.2545539972
2108,122957.85866314583
2109,122505.7711490383
2110,120928.24847023062
2111,148525.00082868832
2112,156672.23985594956
2113,123674.59895291757
2114,111416.1798831154
2115,153034.47943907694
2116,115960.38034170114
2117,150465.24867536876
2118,136278.02581775447
2119,104070.75569172649
2120,119659.86745960046
2121,99590.90144333256
2122,93307.19000715976
2123,95712.10375200112
2124,196476.50486347903
2125,147121.45981593707
2126,152912.18618653642
2127,144944.21614805213
2128,140408.93251557168
2129,104819.19501751676
2130,141571.48521949266
2131,177624.91254976354
2132,120755.2814655201
2133,124104.23306710542
2134,123023.79731957105
2135,100924.83985818083
2136,66518.17972417807
2137,131322.7260470088
2138,140659.06877339043
2139,153471.07011215028
2140,122625.79661087981
2141,139044.0866224591
2142,132651.97480595618
2143,145748.488602832
2144,118541.1924010723
2145,135176.4613101511
2146,145894.34604758353
2147,162023.77274590117
2148,119073.02327402569
2149,138274.41535064977
2150,225012.7823603551
2151,119158.98430839289
2152,181135.11522622846
2153,148667.7441338924
2154,113954.1870163003
2155,141689.4806812533
2156,278416.6692061052
2157,221869.90716007983
2158,239024.74860538167
2159,219433.2003258045
2160,180923.8559722896
2161,252366.35751698582
2162,441965.0501293379
2163,380700.5118693226
2164,244708.35482350495
2165,174515.0990957023
2166,145050.20161419458
2167,194168.76031299093
2168,203721.74957846757
2169,198369.7493284488
2170,219157.93024120602
2171,142106.63685484618
2172,144906.20410730137
2173,161654.87373954602
2174,250196.31449237722
2175,299114.3904606203
2176,304230.35937558295
2177,262496.84427326825
2178,221819.65207151615
2179,139092.67682941016
2180,219983.11776477564
2181,192906.84581486532
2182,216466.3855256661
2183,194349.04387335808
2184,132623.89960867987
2185,132150.51639482463
2186,153460.66452281235
2187,155663.0001538436
2188,156018.96926822292
2189,258927.5977547572
2190,82849.28655169507
2191,88627.26051107796
2192,95101.64492333303
2193,94207.27888547225
2194,91955.27160097103
2195,109919.18598982251
2196,107240.83449525177
2197,125483.20911571772
2198,155840.0710705767
2199,162946.63377225606
2200,127132.56132810205
2201,136042.48074195744
2202,189118.81729389302
2203,160472.45531256046
2204,177888.34176854088
2205,119773.40294858335
2206,121526.7662886814
2207,198019.7612490174
2208,249188.31866335843
2209,183235.07209949978
2210,122341.6521233675
2211,118304.0767848593
2212,115624.3686553737
2213,106634.52988589327
2214,145692.95166315924
2215,94779.1462065555
2216,147842.01305241315
2217,65255.29274779168
2218,88193.32080264862
2219,91651.29170915298
2220,81021.53308361488
2221,310798.40670202865
2222,249775.32354121303
2223,306796.0207047737
2224,220427.90320319158
2225,122728.14232956113
2226,183313.7127332673
2227,190430.2718440978
2228,270076.445859857
2229,235672.81529137073
2230,158701.4411082363
2231,218139.59260937743
2232,207134.7352657081
2233,180240.15852853403
2234,213708.6896665716
2235,212017.77322165295
2236,263157.19757334545
2237,357298.1767349477
2238,201527.87166005644
2239,140949.91275973432
2240,166228.7980126484
2241,146675.86228482696
2242,134885.120912814
2243,120620.48598436377
2244,104589.77469207595
2245,96587.21235807815
2246,140604.88729683927
2247,105449.37396769684
2248,121913.87546542668
2249,127259.68617783838
2250,129329.66256013037
2251,107847.33345880802
2252,171340.99168717713
2253,173967.66662088904
2254,169102.53428937207
2255,178922.51754792052
2256,193487.39259352224
2257,236510.28985840495
2258,171029.7182452725
2259,182664.21875707942
2260,154319.98866477408
2261,184552.42230296534
2262,207823.08311765306
2263,330717.1105439975
2264,458249.4087971923
2265,145623.61245051937
2266,274449.0914521996
2267,379464.2779198638
2268,376445.7156759795
2269,159660.62286872684
2270,179281.62569768942
2271,202112.9807680198
2272,198432.55787176744
2273,160002.6879213575
2274,176598.9515760734
2275,164534.8623608162
2276,179378.85629372587
2277,185613.44422839404
2278,144064.90257945933
2279,127551.26732747823
2280,115863.97744972166
2281,187460.539889142
2282,185156.44139559992
2283,98516.3524641716
2284,110884.28352270873
2285,138343.31971925806
2286,123560.6368687641
2287,334049.3310882383
2288,295285.7246751441
2289,357245.42459039274
2290,439748.90807847824
2291,320816.7746231099
2292,423593.85434912913
2293,455009.87604277785
2294,431212.6363432524
2295,437327.8635360094
2296,306250.88998887275
2297,284248.25256377447
2298,320939.3094203998
2299,384758.8856383301
2300,320928.7111370559
2301,254132.55375578074
2302,219502.96295717088
2303,252559.1428794047
2304,255638.28044572187
2305,184921.36907480072
2306,184921.36907480072
2307,184553.03324601759
2308,236423.68464925015
2309,277400.1727235623
2310,210283.2202173062
2311,188358.56042482294
2312,185297.28980955554
2313,178979.115395745
2314,178690.71332595727
2315,177810.20440340342
2316,209064.568490947
2317,178191.00776481032
2318,175453.36564433796
2319,182761.97494331058
2320,186999.20845801837
2321,225917.80028566942
2322,186774.21263246564
2323,178389.34174154903
2324,170817.83836709367
2325,219815.2148724747
2326,171086.9146272266
2327,222125.52883795707
2328,228979.20314341315
2329,181149.1610744553
2330,183486.14677477986
2331,366339.4960818118
2332,397205.171714599
2333,310771.093479691
2334,283421.79551567533
2335,251593.44636938127
2336,321109.0300049647
2337,195199.0139808359
2338,254804.3455769631
2339,242638.03686951438
2340,400539.6695031802
2341,235079.93959331032
2342,229572.94524351408
2343,222739.0622333035
2344,236157.1481713945
2345,255123.55399467587
2346,201921.29470061534
2347,194319.03984573524
2348,216417.05321641103
2349,176856.15408389096
2350,253747.60913123644
2351,246871.30263261727
2352,285300.04389292473
2353,274869.9095226955
2354,141893.3107136802
2355,161063.1194536523
2356,157332.1002157043
2357,204836.47485047748
2358,199742.8988589906
2359,127541.98467825663
2360,127280.00102099485
2361,138066.0850088821
2362,251485.27625341018
2363,134699.67017981055
2364,157099.5268748778
2365,207040.1710918854
2366,184947.03533894982
2367,240184.10512753387
2368,204587.793787921
2369,238186.9195948281
2370,164615.20319986244
2371,163044.8491366238
2372,191811.10586460383
2373,262717.72790623957
2374,312876.53162195813
2375,253555.46817243184
2376,248723.50300299295
2377,313225.65999830223
2378,144014.39025606136
2379,213925.8275985958
2380,145981.6801803182
2381,157865.8892998626
2382,186782.72180119762
2383,201058.9736208179
2384,228148.80467271313
2385,152002.38333774445
2386,137502.4514444406
2387,127378.62760019886
2388,94925.29308676088
2389,136314.34500079326
2390,141937.76233841295
2391,138658.95592748816
2392,121549.16420194399
2393,166990.89096146115
2394,151974.14300288452
2395,222121.23698231284
2396,148457.92752829377
2397,188671.12587337688
2398,122844.59410697148
2399,48634.07768582492
2400,49207.784438956856
2401,122330.3120680341
2402,133164.14641717527
2403,137261.73172645652
2404,147825.63540314653
2405,163425.6134153071
2406,132140.44364973227
2407,123757.19558667079
2408,138217.28831566355
2409,138164.91690814076
2410,178958.5494790493
2411,120117.44512444956
2412,144420.05244671306
2413,130214.30120304115
2414,137689.07538115897
2415,135163.3369174949
2416,125584.11735009031
2417,127747.06247316732
2418,129923.48734474338
2419,133528.02738602718
2420,130418.13080215972
2421,143961.0356787581
2422,114877.62966597363
2423,124039.19519728715
2424,165229.77809305312
2425,227085.97675787623
2426,128631.71690288055
2427,124283.22891448346
2428,200501.78913274655
2429,120593.99739768682
2430,131627.73069264842
2431,127906.07106100615
2432,137097.22243171968
2433,142648.65810201204
2434,138589.75344170834
2435,154364.84624200713
2436,103619.78839050331
2437,120554.64636778469
2438,130467.32428423144
2439,118700.9555775023
2440,123582.69721394507
2441,113756.40549879111
2442,103508.55218406885
2443,128468.93613040952
2444,121080.7532414836
2445,78446.71749212935
2446,114858.97555332584
2447,170785.40983309445
2448,143951.95841178612
2449,108977.65070647985
2450,152223.65567668754
2451,140561.50420592356
2452,182276.40262996464
2453,91031.4799864945
2454,124869.9806620527
2455,116580.26539320496
2456,122604.69760977292
2457,133883.5131534745
2458,133207.32522389028
2459,107168.15110035997
2460,141626.11937846724
2461,120954.23857945642
2462,130811.50458131294
2463,115160.95361432481
2464,171108.97058354094
2465,126521.06337954546
2466,118999.51461550823
2467,147633.37272446475
2468,91099.43498175609
2469,91810.76321307829
2470,190069.21588259842
2471,223584.87173297044
2472,161447.90318398055
2473,122877.06879339096
2474,96263.66950525725
2475,223654.48412011188
2476,119275.43539462455
2477,125485.26812716588
2478,170022.71580204726
2479,122534.50748724764
2480,160374.88043232242
2481,131542.08818147096
2482,129356.81365522831
2483,121265.55966826493
2484,131228.74426244333
2485,124843.29412309967
2486,152419.37087803608
2487,225278.40031740812
2488,171522.06223802996
2489,150408.72872033622
2490,167066.45824619435
2491,90682.68132164083
2492,178952.27812900074
2493,141191.7084414382
2494,157836.01394622907
2495,91379.83052570811
2496,281419.1010491598
2497,135828.82078532377
2498,121632.75407670595
2499,92953.6020877385
2500,130096.1170662767
2501,129964.22869438023
2502,147598.1470157156
2503,95665.25883723565
2504,186772.51292460438
2505,226891.45670881393
2506,263998.1507183561
2507,341150.36329393525
2508,263998.1507183561
2509,220093.82341272873
2510,236249.1425823126
2511,186063.00057245817
2512,211553.80016704247
2513,210419.59534329563
2514,240765.18394736762
2515,149266.1555171208
2516,171318.6689507782
2517,140921.59191389632
2518,151662.87940931236
2519,211157.46098436925
2520,206113.18047702112
2521,195410.06835636857
2522,212233.72923248785
2523,135043.4941535077
2524,155854.30004201297
2525,148597.68402105183
2526,143672.7693519551
2527,127280.00102099485
2528,131298.0516121728
2529,134489.99759481128
2530,113615.02982871032
2531,215401.4285233959
2532,222706.3970119176
2533,202665.6704029063
2534,236394.39831736084
2535,317160.13970503875
2536,251276.9236728617
2537,218020.51400436467
2538,182685.9800471028
2539,186535.31333487158
2540,185278.8521284381
2541,183726.30502509608
2542,171416.84221341295
2543,133704.98958226203
2544,129248.95029748848
2545,128951.6361854524
2546,148531.2701820367
2547,143490.56499889906
2548,130951.22958848292
2549,166341.93660123015
2550,575289.8560125954
2551,139211.2881636403
2552,130534.30566231781
2553,88627.26051107796
2554,112023.72297937184
2555,112777.24182299181
2556,107539.6657218872
2557,113665.2964177709
2558,133750.69708584482
2559,119544.51814271831
2560,144632.19242426637
2561,136803.3645403724
2562,136131.30646285028
2563,141409.4438199499
2564,171315.19487017597
2565,120157.95460154126
2566,153039.13547699217
2567,124558.46785279989
2568,176773.45331864865
2569,198046.46033247837
2570,123644.79860033323
2571,185617.81205043945
2572,160879.13912128427
2573,212674.29762070742
2574,265804.5597488837
2575,125088.21713476193
2576,137756.8918888491
2577,178377.76723193796
2578,98797.54202717723
2579,61008.21690313678
2580,134990.3726827465
2581,130450.69420299843
2582,109393.22053443159
2583,252385.6950213771
2584,158977.15598897112
2585,189578.74619573608
2586,194783.3580750022
2587,184699.25982635017
2588,146922.8534282035
2589,149665.24011016192
2590,245157.9145652784
2591,206708.3637512323
2592,227795.0863061636
2593,235700.09560013827
2594,177652.73168972094
2595,201749.10089036298
2596,312083.38454096863
2597,214643.74995499392
2598,275372.4623991316
2599,337475.4931455489
2600,114404.03995768874
2601,146630.07129643142
2602,83070.07779830227
2603,89016.65112841305
2604,75593.9956704685
2605,89719.1373502348
2606,147645.47088102179
2607,172371.55874146012
2608,186093.07886701633
2609,157901.80147595922
2610,113961.92629570948
2611,137868.6485232612
2612,152907.63684135256
2613,122280.07730042185
2614,120853.20856825954
2615,144418.45881343016
2616,139938.2650612283
2617,169582.13736165353
2618,201122.9726161631
2619,206014.03251997527
2620,179625.44999714583
2621,183293.60677723275
2622,194076.9826280998
2623,263724.4088016118
2624,302884.05902663537
2625,301488.8400016716
2626,172826.7516188474
2627,179368.11651953217
2628,430586.934170111
2629,506750.7782031747
2630,344027.64391446405
2631,461979.5667922724
2632,427853.9818193046
2633,279963.3902805367
2634,368416.25253804313
2635,151934.55358031287
2636,193887.5388868249
2637,175203.03348961406
2638,256160.07594148707
2639,185475.62497300722
2640,150739.23163230604
2641,118589.34499816403
2642,194100.68831923607
2643,107309.75085821335
2644,125282.17696551229
2645,98856.52982499558
2646,95417.77799917011
2647,98516.3524641716
2648,143721.7313930532
2649,140227.9257480712
2650,138780.4727781592
2651,145640.602848101
2652,417956.5079053888
2653,256388.32394516157
2654,275815.61861627706
2655,336995.53100268624
2656,295890.05095521413
2657,319913.91763752943
2658,277043.7371123834
2659,331069.7609961177
2660,359238.24670342484
2661,335839.60118581454
2662,319675.61279549886
2663,261296.92682797223
2664,277660.81051930186
2665,326402.95246671245
2666,298512.3284528755
2667,173168.50422178785
2668,187623.30800146726
2669,182839.98897695713
2670,297941.8530407338
2671,187623.30800146726
2672,187094.81191619043
2673,203692.11469767423
2674,192883.2986534688
2675,171818.86150185874
2676,194574.96862780544
2677,191747.0275214921
2678,276200.03554554266
2679,264122.32196908875
2680,275931.97723455256
2681,414952.333418295
2682,356812.12195219006
2683,535092.1624136087
2684,314095.17609574005
2685,346524.5335505762
2686,248276.47523333074
2687,295825.0794838697
2688,224438.16081114172
2689,195879.02433401457
2690,469879.00002716173
2691,184575.18432209277
2692,134539.0467466271
2693,189333.04923207845
2694,138185.58632383717
2695,202233.94896684148
2696,192748.34120675572
2697,196424.71185582693
2698,185447.2547924197
2699,162288.9494559596
2700,156413.02327655142
2701,165546.60133382436
2702,131335.0783493577
2703,130269.89773793645
2704,146142.53252132802
2705,122915.37951159221
2706,121265.55966826493
2707,127795.15127636956
2708,127898.610673145
2709,110646.09005969051
2710,127264.25554057465
2711,265834.5007603162
2712,353824.8437487873
2713,171685.18557402887
2714,153747.02355043904
2715,161590.47889159623
2716,143057.69612799605
2717,182763.00023714214
2718,238690.90681408005
2719,147928.8662615252
2720,162150.86051946488
2721,139488.15479665194
2722,158843.9575108287
2723,148581.46971186125
2724,129396.64874044566
2725,133332.3643397067
2726,137458.6019367993
2727,188474.42166602172
2728,156111.22024993255
2729,153634.60445135066
2730,138589.75344170834
2731,116305.15060570615
2732,118598.49904766142
2733,161776.5748376274
